order_id,customer_id,order_date,total_amount,status
3751,51,2026-07-01,84134.28,Cancelled
3752,26,2026-06-29,46571.25,Processing
3753,447,2025-11-30,39055.96,Delivered
3754,767,2025-10-30,65984.02,Shipped
3755,334,2026-01-09,96930.81,Shipped
3756,163,2026-01-08,40860.7,Processing
3757,744,2026-06-27,35289.89,Cancelled
3758,946,2025-09-19,2211.49,Processing
3759,747,2025-12-10,41976.75,Processing
3760,334,2025-10-07,84918.51,Delivered
3761,452,2026-07-11,34334.74,Cancelled
3762,286,2025-10-19,34979.37,Processing
3763,925,2026-02-01,39666.63,Delivered
3764,452,2025-08-14,1200.8,Cancelled
3765,455,2026-04-01,57901.21,Processing
3766,374,2025-10-31,38087.48,Shipped
3767,380,2025-10-11,3429.47,Shipped
3768,199,2025-08-30,59833.04,Cancelled
3769,299,2025-07-20,75399.82,Delivered
3770,125,2026-06-30,62787.98,Shipped
3771,54,2025-10-14,39372.89,Processing
3772,690,2025-10-05,76487.66,Cancelled
3773,836,2026-07-12,5313.87,Delivered
3774,620,2025-08-16,12305.79,Processing
3775,922,2025-09-05,60472.55,Delivered
3776,477,2025-07-18,82372.45,Cancelled
3777,725,2025-11-25,42344.95,Pending
3778,74,2025-09-10,46012.81,Cancelled
3779,794,2026-06-12,1487.82,Processing
3780,430,2026-05-12,82729.48,Pending
3781,829,2025-09-04,94674.02,Delivered
3782,56,2026-01-01,80047.06,Delivered
3783,629,2026-03-20,74165.7,Pending
3784,652,2025-08-11,66995.6,Cancelled
3785,108,2026-01-20,22892.98,Processing
3786,26,2025-07-13,67090.2,Pending
3787,754,2026-03-19,68282.7,Cancelled
3788,516,2026-07-09,53154.07,Shipped
3789,93,2025-12-19,64604.17,Cancelled
3790,734,2025-07-18,41121.94,Shipped
3791,104,2026-04-16,27125.11,Processing
3792,912,2026-01-25,54367.56,Shipped
3793,826,2026-04-01,90516.7,Shipped
3794,842,2026-05-11,11982.47,Processing
3795,2,2025-08-22,19703.42,Shipped
3796,989,2025-11-09,45279.64,Processing
3797,621,2026-05-12,29486.84,Shipped
3798,286,2025-08-16,50374.5,Cancelled
3799,486,2026-04-16,40038.19,Pending
3800,144,2025-08-13,25434.65,Delivered
3801,88,2026-02-15,7420.22,Processing
3802,232,2026-05-22,48373.51,Pending
3803,990,2025-12-14,90548.98,Cancelled
3804,788,2025-11-17,60817.61,Shipped
3805,707,2025-08-31,25677.58,Processing
3806,650,2026-04-06,36344.67,Shipped
3807,429,2025-11-28,84369.56,Processing
3808,426,2025-09-28,3306.52,Cancelled
3809,317,2025-10-14,49201.87,Pending
3810,598,2026-04-14,84236.58,Shipped
3811,481,2026-04-08,69382.59,Processing
3812,705,2025-07-18,49275.54,Processing
3813,127,2026-06-12,10142.87,Shipped
3814,925,2026-05-21,93960.22,Processing
3815,461,2025-11-03,10545.98,Cancelled
3816,538,2026-03-27,70436.49,Shipped
3817,534,2025-12-14,97616.18,Shipped
3818,630,2026-05-17,64733.06,Delivered
3819,60,2025-11-09,75578.98,Cancelled
3820,208,2025-08-12,90268.09,Processing
3821,632,2025-10-15,32101.48,Delivered
3822,654,2026-02-14,16826.89,Pending
3823,873,2025-09-03,49088.35,Cancelled
3824,976,2026-01-31,50761.14,Delivered
3825,948,2026-01-12,59375.1,Delivered
3826,351,2026-01-07,53556.35,Pending
3827,422,2025-07-21,95361.8,Delivered
3828,457,2026-04-21,7566.99,Shipped
3829,425,2026-06-26,13195.66,Cancelled
3830,718,2026-04-04,93933.36,Delivered
3831,46,2026-05-24,54609.38,Cancelled
3832,67,2025-08-21,16749.47,Pending
3833,988,2026-04-11,54905.4,Shipped
3834,453,2025-08-04,18657.31,Cancelled
3835,705,2026-02-16,62126.5,Delivered
3836,831,2025-10-13,79199.27,Delivered
3837,2,2026-06-13,10202.07,Delivered
3838,341,2026-04-25,8928.36,Pending
3839,416,2025-10-05,73804.0,Shipped
3840,636,2026-03-30,52570.35,Shipped
3841,341,2025-11-14,81809.59,Shipped
3842,936,2026-06-29,95576.42,Shipped
3843,274,2025-09-03,16267.28,Delivered
3844,755,2025-09-26,51695.09,Pending
3845,636,2025-10-06,21406.23,Cancelled
3846,737,2026-03-26,48316.45,Shipped
3847,898,2025-11-26,40052.98,Processing
3848,736,2026-04-11,21174.91,Cancelled
3849,550,2025-09-17,53674.72,Processing
3850,444,2026-01-03,25064.74,Cancelled
3851,201,2025-08-02,3640.17,Delivered
3852,152,2026-03-21,20132.58,Processing
3853,688,2025-12-05,87123.72,Delivered
3854,809,2026-06-08,86634.79,Delivered
3855,889,2025-07-13,75818.94,Cancelled
3856,929,2025-08-11,26678.78,Cancelled
3857,171,2026-06-11,7182.41,Pending
3858,463,2025-11-11,92140.15,Pending
3859,675,2025-10-23,25578.82,Delivered
3860,570,2026-02-22,30235.89,Cancelled
3861,6,2026-03-25,92799.15,Delivered
3862,562,2026-06-04,16478.07,Shipped
3863,202,2025-12-05,87663.89,Pending
3864,117,2026-06-06,49458.48,Cancelled
3865,90,2025-08-31,33288.66,Delivered
3866,62,2026-07-01,12478.68,Cancelled
3867,107,2025-12-07,70649.39,Delivered
3868,780,2026-03-06,81653.8,Shipped
3869,591,2026-03-30,29069.06,Cancelled
3870,389,2026-01-01,16093.28,Cancelled
3871,857,2026-04-30,91601.09,Pending
3872,277,2026-04-30,2659.24,Pending
3873,201,2026-05-04,55655.97,Cancelled
3874,550,2025-12-28,64530.54,Pending
3875,287,2026-06-29,65220.59,Cancelled
3876,801,2026-04-22,13263.72,Shipped
3877,176,2025-11-24,18072.79,Processing
3878,451,2025-11-15,95155.25,Processing
3879,501,2026-04-17,47266.79,Delivered
3880,307,2026-03-16,53638.37,Processing
3881,645,2026-01-11,8600.15,Shipped
3882,177,2026-01-16,44229.67,Processing
3883,191,2026-02-22,99559.25,Shipped
3884,134,2026-01-24,28621.01,Processing
3885,370,2026-07-12,79996.47,Processing
3886,658,2026-02-20,41621.73,Cancelled
3887,116,2026-03-30,70993.11,Shipped
3888,638,2026-05-23,69056.77,Processing
3889,944,2026-04-02,11544.03,Processing
3890,705,2025-09-09,80414.18,Processing
3891,752,2026-06-03,76846.0,Shipped
3892,39,2025-07-29,57926.31,Delivered
3893,255,2026-06-24,15095.8,Pending
3894,53,2025-08-14,78140.64,Delivered
3895,74,2026-01-26,32758.08,Pending
3896,304,2025-07-20,50208.28,Processing
3897,909,2026-04-26,89541.14,Cancelled
3898,366,2025-11-23,81563.9,Delivered
3899,547,2025-11-26,12020.88,Processing
3900,266,2025-10-14,30532.92,Cancelled
3901,223,2025-09-21,77952.0,Shipped
3902,995,2026-02-18,79408.04,Cancelled
3903,525,2025-12-02,52634.46,Cancelled
3904,865,2026-06-18,3181.01,Pending
3905,3,2026-02-23,30823.17,Processing
3906,970,2026-01-29,58315.56,Shipped
3907,468,2025-10-13,9557.56,Delivered
3908,966,2026-02-11,77304.02,Shipped
3909,923,2025-08-13,25612.94,Processing
3910,265,2025-10-02,50689.39,Processing
3911,122,2025-10-15,16606.93,Shipped
3912,927,2026-04-17,88969.62,Processing
3913,787,2026-01-08,46661.03,Pending
3914,143,2026-05-18,23913.47,Shipped
3915,57,2026-03-14,73898.96,Shipped
3916,576,2026-01-24,26623.51,Cancelled
3917,918,2026-05-05,76837.27,Processing
3918,406,2025-12-24,40682.98,Processing
3919,621,2025-09-15,70191.86,Delivered
3920,154,2025-12-31,91472.1,Pending
3921,61,2026-05-16,66389.49,Shipped
3922,13,2025-10-12,56831.69,Processing
3923,436,2025-10-08,74281.54,Delivered
3924,747,2025-08-19,45230.28,Delivered
3925,263,2026-01-28,94876.06,Shipped
3926,694,2025-09-12,82328.91,Cancelled
3927,122,2026-04-24,94844.6,Processing
3928,299,2026-07-11,44685.43,Shipped
3929,838,2026-01-03,19461.13,Pending
3930,332,2025-11-15,43313.89,Delivered
3931,431,2025-08-14,46304.51,Delivered
3932,326,2025-08-09,68724.73,Delivered
3933,505,2025-09-01,63405.76,Cancelled
3934,461,2026-02-14,61661.52,Pending
3935,983,2025-09-25,77144.25,Cancelled
3936,657,2026-06-07,22853.62,Pending
3937,338,2026-01-06,26427.92,Shipped
3938,743,2025-09-02,79527.38,Processing
3939,564,2026-04-14,45049.04,Processing
3940,802,2025-08-27,91567.06,Cancelled
3941,260,2025-07-15,78943.36,Processing
3942,900,2025-07-30,87380.05,Cancelled
3943,400,2025-07-30,92291.43,Pending
3944,245,2025-11-05,81726.08,Delivered
3945,958,2026-03-14,98873.73,Cancelled
3946,861,2026-04-01,23941.74,Shipped
3947,670,2025-10-16,31735.6,Pending
3948,420,2026-05-16,99264.91,Shipped
3949,181,2025-12-13,21129.69,Cancelled
3950,708,2026-03-13,46684.2,Delivered
3951,243,2026-06-06,33174.42,Cancelled
3952,71,2025-08-26,93401.68,Delivered
3953,334,2026-02-16,78481.31,Cancelled
3954,264,2026-02-16,69053.07,Pending
3955,577,2026-05-26,46872.67,Shipped
3956,702,2025-09-03,1506.71,Cancelled
3957,868,2025-09-13,79233.5,Delivered
3958,229,2026-07-07,12573.67,Processing
3959,589,2025-10-26,52211.96,Pending
3960,939,2025-10-27,42355.84,Delivered
3961,715,2026-06-29,36937.92,Cancelled
3962,47,2026-05-05,2550.99,Shipped
3963,923,2026-04-03,51906.61,Shipped
3964,347,2026-01-12,85689.63,Delivered
3965,560,2025-08-31,91589.9,Pending
3966,932,2025-11-07,38822.74,Pending
3967,838,2026-04-18,39912.18,Cancelled
3968,514,2025-12-27,2798.28,Cancelled
3969,760,2025-08-29,32166.4,Shipped
3970,416,2026-05-04,42812.08,Cancelled
3971,860,2026-01-22,2277.94,Shipped
3972,660,2026-07-07,60986.23,Cancelled
3973,81,2026-01-17,25539.62,Delivered
3974,44,2026-03-04,80586.13,Shipped
3975,742,2026-03-07,99490.88,Shipped
3976,997,2025-09-10,24648.32,Pending
3977,311,2025-07-30,94201.22,Pending
3978,900,2026-05-21,30599.48,Pending
3979,654,2025-11-16,83611.14,Pending
3980,968,2026-01-19,49152.46,Pending
3981,67,2026-05-19,5000.99,Cancelled
3982,203,2025-11-13,50428.8,Shipped
3983,308,2026-04-04,91648.63,Pending
3984,530,2025-10-07,53739.84,Cancelled
3985,72,2026-01-31,24477.43,Cancelled
3986,236,2025-09-08,14671.54,Delivered
3987,760,2026-07-04,37242.14,Cancelled
3988,746,2025-11-01,47292.6,Pending
3989,768,2026-06-25,13227.52,Pending
3990,947,2025-10-25,78538.27,Cancelled
3991,792,2026-02-14,33097.8,Pending
3992,450,2026-06-09,58309.68,Delivered
3993,418,2025-07-25,74861.37,Delivered
3994,499,2026-04-02,42589.7,Delivered
3995,234,2026-03-18,19240.27,Cancelled
3996,744,2025-11-19,79539.89,Shipped
3997,164,2025-08-06,97846.81,Delivered
3998,971,2025-12-13,55504.7,Shipped
3999,988,2026-04-09,1404.16,Pending
4000,380,2026-02-06,23661.67,Shipped
4001,716,2025-09-08,75687.94,Pending
4002,477,2025-09-23,59589.76,Shipped
4003,335,2026-05-03,7230.09,Cancelled
4004,11,2026-03-30,2885.59,Cancelled
4005,410,2025-12-04,50888.83,Cancelled
4006,338,2026-07-05,37027.68,Shipped
4007,210,2025-12-11,35117.78,Delivered
4008,791,2025-12-21,59609.79,Processing
4009,138,2025-08-23,53872.24,Cancelled
4010,293,2025-07-13,93048.21,Delivered
4011,162,2025-08-21,48091.1,Cancelled
4012,869,2025-08-18,4893.36,Pending
4013,805,2026-03-05,39984.9,Cancelled
4014,532,2025-08-17,71609.02,Pending
4015,200,2025-08-07,73729.34,Shipped
4016,778,2026-05-03,96652.13,Cancelled
4017,826,2026-03-28,82399.44,Shipped
4018,393,2026-04-02,44634.69,Processing
4019,989,2025-11-26,80582.87,Delivered
4020,765,2025-09-23,78373.44,Pending
4021,388,2026-01-12,13443.79,Processing
4022,759,2026-01-06,93821.89,Delivered
4023,265,2025-12-18,98995.58,Processing
4024,718,2026-06-16,7962.56,Shipped
4025,896,2026-02-20,33117.39,Pending
4026,136,2026-04-07,68501.48,Shipped
4027,871,2025-12-25,94091.23,Delivered
4028,476,2026-05-28,6554.67,Cancelled
4029,831,2026-03-07,52923.22,Cancelled
4030,470,2025-12-11,93473.57,Delivered
4031,979,2026-05-31,40359.13,Cancelled
4032,300,2026-06-15,16100.34,Processing
4033,26,2025-10-18,56765.61,Cancelled
4034,423,2026-01-25,38155.96,Processing
4035,857,2025-08-11,80466.04,Pending
4036,408,2025-08-30,6749.28,Shipped
4037,933,2026-02-18,7234.36,Cancelled
4038,609,2025-11-17,24262.75,Shipped
4039,705,2025-09-11,8819.01,Delivered
4040,65,2026-03-07,68957.65,Shipped
4041,934,2025-12-25,59913.91,Delivered
4042,417,2026-02-02,56121.06,Pending
4043,236,2026-02-25,89663.77,Pending
4044,853,2026-01-22,53551.0,Shipped
4045,860,2026-01-01,58992.98,Processing
4046,114,2026-05-15,16316.42,Processing
4047,397,2025-09-04,85615.64,Cancelled
4048,38,2025-09-22,27503.8,Shipped
4049,407,2026-01-08,77026.25,Processing
4050,844,2025-11-22,33935.3,Delivered
4051,24,2026-01-31,43138.91,Processing
4052,22,2026-04-18,4579.7,Shipped
4053,488,2025-11-28,29963.31,Delivered
4054,159,2025-12-17,83278.18,Pending
4055,267,2026-06-05,23013.87,Pending
4056,906,2025-12-08,60755.06,Processing
4057,910,2026-06-13,36917.67,Pending
4058,629,2025-09-03,56767.17,Pending
4059,882,2026-06-20,5405.21,Cancelled
4060,156,2025-08-04,16312.87,Shipped
4061,349,2026-03-04,95758.78,Pending
4062,208,2026-02-01,90189.9,Delivered
4063,891,2025-09-13,99907.78,Cancelled
4064,222,2026-04-12,70138.35,Pending
4065,501,2025-12-06,73109.74,Pending
4066,996,2025-08-25,66926.92,Delivered
4067,224,2026-02-08,41922.09,Pending
4068,108,2026-06-02,58609.06,Processing
4069,200,2026-02-23,39777.38,Processing
4070,2,2026-06-13,57963.02,Pending
4071,715,2025-09-23,4488.85,Processing
4072,467,2026-01-17,85938.86,Shipped
4073,406,2026-03-14,1622.94,Processing
4074,851,2025-09-16,34083.8,Processing
4075,462,2026-05-14,51853.57,Processing
4076,214,2026-01-16,64858.77,Processing
4077,602,2025-10-23,69075.53,Cancelled
4078,728,2025-08-21,62274.94,Delivered
4079,150,2025-07-16,92435.81,Shipped
4080,801,2025-09-01,28021.68,Shipped
4081,952,2026-05-14,5078.44,Processing
4082,566,2026-01-03,48525.06,Delivered
4083,80,2026-05-23,49175.03,Cancelled
4084,198,2026-03-08,10657.44,Cancelled
4085,857,2026-03-21,26268.16,Shipped
4086,709,2025-11-03,12142.55,Processing
4087,939,2026-05-22,69342.91,Cancelled
4088,220,2025-07-24,34429.07,Pending
4089,218,2025-12-28,29698.21,Pending
4090,839,2026-06-23,13533.66,Delivered
4091,586,2026-04-23,88119.67,Shipped
4092,237,2026-03-31,13604.57,Delivered
4093,489,2026-01-23,26760.92,Processing
4094,229,2026-04-01,90692.43,Processing
4095,957,2026-02-23,48626.6,Processing
4096,768,2025-08-15,88180.46,Delivered
4097,624,2026-01-19,35446.24,Delivered
4098,912,2025-09-03,71174.97,Delivered
4099,992,2026-01-31,51011.26,Processing
4100,604,2026-01-25,91210.57,Delivered
4101,504,2025-11-18,4331.98,Cancelled
4102,902,2026-03-18,69991.46,Processing
4103,854,2026-03-05,62949.19,Pending
4104,324,2025-10-23,81460.47,Pending
4105,842,2025-07-13,50114.52,Delivered
4106,410,2026-07-04,53948.55,Processing
4107,11,2025-09-21,82453.45,Delivered
4108,724,2026-05-29,16453.96,Cancelled
4109,627,2026-05-02,81192.09,Pending
4110,661,2025-10-24,60547.29,Pending
4111,607,2025-11-02,38733.59,Delivered
4112,315,2026-03-09,1876.47,Pending
4113,953,2026-02-19,44890.97,Shipped
4114,974,2026-04-07,21855.75,Shipped
4115,844,2026-04-17,34417.97,Cancelled
4116,712,2025-10-20,23953.67,Processing
4117,952,2025-12-09,85844.37,Delivered
4118,576,2026-02-05,26619.23,Processing
4119,767,2025-10-02,47343.69,Delivered
4120,408,2026-04-09,76327.15,Delivered
4121,866,2025-10-05,87196.04,Cancelled
4122,204,2026-06-13,87012.13,Processing
4123,339,2026-06-18,88248.63,Shipped
4124,190,2025-11-05,6316.89,Cancelled
4125,355,2025-09-17,82166.61,Cancelled
4126,297,2026-07-12,55089.34,Delivered
4127,397,2026-04-19,50944.23,Cancelled
4128,445,2026-03-19,31896.88,Cancelled
4129,243,2025-08-03,94834.21,Processing
4130,848,2026-06-16,16948.0,Cancelled
4131,719,2025-11-02,80601.09,Processing
4132,725,2025-09-08,38882.06,Cancelled
4133,225,2025-11-19,60488.54,Processing
4134,540,2025-07-25,47678.24,Pending
4135,637,2025-09-18,4739.44,Processing
4136,533,2026-02-05,57653.31,Pending
4137,851,2025-08-17,63459.44,Processing
4138,675,2026-06-30,31043.12,Cancelled
4139,190,2025-07-24,28713.17,Cancelled
4140,982,2025-10-09,14348.74,Cancelled
4141,719,2025-11-09,15665.55,Cancelled
4142,374,2026-01-19,60711.45,Shipped
4143,878,2025-07-31,63764.86,Processing
4144,264,2025-09-07,62696.7,Shipped
4145,530,2026-05-19,34739.45,Shipped
4146,183,2025-12-13,31512.12,Processing
4147,880,2025-11-29,85506.33,Delivered
4148,60,2026-03-04,59510.35,Processing
4149,558,2026-01-02,31717.19,Cancelled
4150,697,2026-04-20,34777.1,Pending
4151,959,2025-10-16,69671.87,Processing
4152,16,2025-10-02,32228.9,Pending
4153,198,2026-01-24,52571.22,Pending
4154,723,2026-02-12,31699.41,Pending
4155,469,2026-06-04,99787.1,Shipped
4156,974,2025-08-08,30200.77,Cancelled
4157,833,2026-06-07,45282.48,Shipped
4158,346,2025-10-22,92648.41,Cancelled
4159,77,2026-01-24,73151.51,Shipped
4160,752,2025-10-01,19383.8,Cancelled
4161,874,2026-02-27,77210.38,Pending
4162,683,2025-11-21,10525.88,Processing
4163,222,2026-02-25,41717.71,Cancelled
4164,12,2025-09-25,87280.09,Cancelled
4165,869,2025-09-28,61527.27,Cancelled
4166,186,2025-09-13,79091.15,Pending
4167,850,2025-08-28,95968.57,Processing
4168,586,2025-08-18,39985.47,Processing
4169,612,2025-11-23,19275.96,Processing
4170,354,2026-05-24,16517.6,Shipped
4171,95,2026-06-18,97676.01,Processing
4172,407,2025-12-16,72745.79,Pending
4173,62,2025-12-23,86327.91,Pending
4174,802,2026-04-24,83486.5,Shipped
4175,389,2025-11-14,24719.56,Cancelled
4176,17,2025-10-11,43526.76,Shipped
4177,247,2026-04-13,90705.86,Delivered
4178,315,2026-06-30,66340.26,Cancelled
4179,164,2025-08-14,55586.44,Processing
4180,703,2025-07-22,88910.68,Shipped
4181,717,2026-05-12,74307.12,Pending
4182,800,2025-12-25,90840.58,Delivered
4183,76,2026-02-14,31561.21,Shipped
4184,613,2025-08-22,5754.69,Processing
4185,444,2026-04-20,11353.88,Delivered
4186,395,2025-11-01,49300.06,Processing
4187,655,2025-11-06,89495.58,Pending
4188,645,2026-05-27,88887.94,Processing
4189,955,2026-01-26,97382.88,Shipped
4190,424,2026-07-10,12655.66,Delivered
4191,524,2025-11-04,4053.18,Cancelled
4192,396,2026-03-19,41469.48,Shipped
4193,212,2025-11-18,95677.08,Delivered
4194,819,2026-05-21,5267.43,Delivered
4195,801,2025-12-08,51763.17,Cancelled
4196,628,2025-12-01,36550.51,Cancelled
4197,976,2026-06-15,73332.81,Processing
4198,455,2025-12-05,99046.25,Pending
4199,892,2025-11-13,29182.48,Pending
4200,504,2026-02-26,67069.42,Processing
4201,788,2026-05-09,32963.2,Cancelled
4202,843,2026-03-17,91389.3,Pending
4203,339,2025-12-06,5469.17,Processing
4204,17,2025-11-17,54918.03,Cancelled
4205,402,2025-09-14,84141.17,Processing
4206,800,2026-03-08,64187.08,Shipped
4207,628,2025-11-24,95049.22,Processing
4208,789,2025-07-20,45443.05,Processing
4209,416,2025-10-19,3728.57,Shipped
4210,158,2026-02-14,35013.84,Pending
4211,403,2025-08-14,71404.43,Cancelled
4212,85,2026-06-17,4661.29,Pending
4213,328,2026-05-28,66953.12,Cancelled
4214,597,2025-12-06,2784.97,Delivered
4215,999,2026-06-02,25235.92,Pending
4216,860,2025-12-28,12718.25,Processing
4217,383,2025-12-19,12356.89,Cancelled
4218,596,2025-08-11,36994.45,Cancelled
4219,323,2026-06-08,80514.63,Shipped
4220,306,2026-05-25,52609.58,Pending
4221,702,2026-05-24,11164.15,Cancelled
4222,101,2026-05-10,1840.38,Processing
4223,706,2025-12-09,1356.62,Delivered
4224,133,2025-11-04,26548.64,Processing
4225,889,2026-04-07,8685.31,Processing
4226,21,2026-01-25,52641.79,Delivered
4227,294,2026-07-11,35783.97,Cancelled
4228,789,2026-03-11,77313.83,Shipped
4229,209,2026-06-01,31108.89,Shipped
4230,827,2026-04-30,51556.56,Pending
4231,158,2025-10-03,31335.78,Processing
4232,868,2026-05-15,61126.88,Shipped
4233,268,2026-01-24,49062.07,Delivered
4234,706,2025-09-06,87542.82,Pending
4235,841,2026-03-17,10077.64,Delivered
4236,32,2025-10-04,12908.15,Cancelled
4237,700,2025-10-25,1578.17,Shipped
4238,868,2026-04-10,1035.71,Cancelled
4239,817,2026-06-05,23999.07,Shipped
4240,338,2025-08-08,54456.92,Shipped
4241,115,2026-05-07,45208.28,Delivered
4242,180,2026-03-01,56287.31,Shipped
4243,727,2026-04-17,7633.02,Delivered
4244,181,2026-05-09,8157.83,Shipped
4245,977,2025-11-08,88896.42,Shipped
4246,937,2026-07-04,72806.76,Delivered
4247,165,2026-06-09,50105.65,Cancelled
4248,143,2026-06-08,79862.35,Delivered
4249,292,2026-01-18,71629.49,Pending
4250,87,2025-08-28,20447.95,Delivered
4251,616,2025-11-08,56827.01,Processing
4252,322,2025-09-26,59333.83,Cancelled
4253,638,2026-03-28,83243.82,Processing
4254,666,2026-01-22,39304.76,Shipped
4255,797,2026-02-04,16621.64,Pending
4256,911,2026-01-19,29462.42,Cancelled
4257,148,2025-12-14,41595.41,Delivered
4258,939,2026-06-06,3009.29,Delivered
4259,471,2025-10-27,41361.48,Shipped
4260,110,2026-04-28,38659.58,Pending
4261,551,2025-10-05,30241.83,Cancelled
4262,1000,2026-05-05,72941.21,Delivered
4263,345,2026-03-30,58092.23,Shipped
4264,404,2026-01-06,77318.81,Delivered
4265,5,2026-03-03,75103.3,Cancelled
4266,256,2025-08-27,13106.9,Cancelled
4267,46,2025-07-17,37055.87,Delivered
4268,325,2026-03-01,30037.59,Shipped
4269,289,2025-10-17,70412.57,Processing
4270,113,2026-05-06,75243.92,Shipped
4271,668,2026-04-24,62448.8,Processing
4272,148,2026-03-02,27282.15,Shipped
4273,615,2026-05-08,73219.79,Shipped
4274,166,2025-11-28,67255.95,Processing
4275,519,2025-08-09,24019.19,Cancelled
4276,669,2025-11-12,5185.27,Cancelled
4277,706,2026-02-19,13622.32,Delivered
4278,198,2026-06-22,74947.9,Processing
4279,359,2026-07-04,35355.07,Cancelled
4280,669,2026-06-01,82551.24,Shipped
4281,910,2026-01-12,29633.6,Processing
4282,827,2026-02-11,10318.35,Delivered
4283,30,2026-04-28,17963.2,Pending
4284,656,2026-04-28,24819.57,Shipped
4285,113,2025-08-15,8458.4,Cancelled
4286,329,2026-05-06,55207.01,Processing
4287,580,2025-12-23,36770.76,Shipped
4288,584,2026-02-19,44448.99,Delivered
4289,984,2026-04-10,30174.54,Shipped
4290,741,2026-05-05,86960.3,Cancelled
4291,543,2025-07-29,19897.06,Delivered
4292,11,2025-12-26,53888.52,Delivered
4293,575,2025-10-19,94323.41,Shipped
4294,513,2025-08-31,9795.83,Processing
4295,275,2025-07-17,84250.32,Shipped
4296,415,2025-10-01,59047.21,Processing
4297,624,2025-10-25,3106.06,Processing
4298,937,2025-09-23,21556.56,Processing
4299,172,2025-07-23,39017.07,Shipped
4300,411,2025-07-18,37920.28,Delivered
4301,862,2026-01-29,41025.32,Processing
4302,578,2025-12-19,53400.69,Processing
4303,613,2026-02-23,64985.78,Cancelled
4304,448,2026-07-09,54363.99,Delivered
4305,833,2026-06-27,92129.31,Delivered
4306,118,2025-12-18,57731.95,Processing
4307,283,2025-10-29,40598.03,Shipped
4308,946,2025-10-25,52684.85,Delivered
4309,828,2026-02-24,96050.14,Shipped
4310,831,2026-04-23,96230.82,Pending
4311,133,2026-05-23,68498.94,Shipped
4312,416,2026-05-03,73968.16,Pending
4313,143,2025-12-02,82214.5,Pending
4314,606,2026-04-19,32348.07,Pending
4315,854,2026-04-16,87434.27,Cancelled
4316,92,2025-11-13,84959.72,Pending
4317,384,2026-02-03,80120.11,Shipped
4318,703,2026-05-13,91983.36,Processing
4319,559,2025-08-13,6998.11,Cancelled
4320,480,2025-12-15,4913.83,Shipped
4321,165,2026-04-21,23799.55,Pending
4322,94,2025-07-17,23272.49,Cancelled
4323,121,2026-05-21,14215.98,Delivered
4324,675,2026-02-07,65556.76,Cancelled
4325,417,2026-06-05,4592.29,Shipped
4326,735,2025-10-09,73913.19,Pending
4327,784,2025-08-15,9122.45,Pending
4328,715,2026-06-20,56961.62,Shipped
4329,984,2026-01-06,63294.28,Delivered
4330,705,2025-10-11,25481.65,Pending
4331,795,2026-04-22,36426.5,Delivered
4332,267,2026-04-10,77848.38,Pending
4333,113,2025-11-15,96795.63,Delivered
4334,138,2025-07-16,33549.22,Cancelled
4335,736,2026-03-26,84682.31,Shipped
4336,194,2025-08-23,67921.17,Cancelled
4337,7,2025-10-02,24635.6,Pending
4338,349,2026-01-29,35065.66,Shipped
4339,359,2025-12-08,24907.91,Delivered
4340,411,2026-03-12,90945.91,Cancelled
4341,124,2025-08-09,97394.68,Pending
4342,605,2026-05-04,14968.17,Processing
4343,791,2026-02-26,63363.04,Shipped
4344,96,2026-06-17,65054.89,Shipped
4345,421,2025-12-09,11650.22,Processing
4346,1,2026-06-20,72980.02,Delivered
4347,670,2025-11-29,96471.86,Delivered
4348,202,2026-02-13,2601.32,Pending
4349,748,2026-04-26,4196.11,Pending
4350,179,2025-08-22,84713.1,Shipped
4351,876,2025-11-19,54523.51,Cancelled
4352,465,2025-11-03,54045.42,Pending
4353,350,2025-10-27,7147.14,Delivered
4354,759,2025-07-16,36987.39,Cancelled
4355,578,2025-08-19,18793.81,Pending
4356,214,2026-02-08,46128.49,Delivered
4357,836,2025-09-30,48810.95,Cancelled
4358,308,2025-07-23,11577.45,Delivered
4359,995,2025-12-01,47266.25,Pending
4360,865,2026-01-15,52437.61,Delivered
4361,770,2026-05-05,84111.83,Processing
4362,226,2025-09-24,31989.15,Shipped
4363,49,2025-10-16,12560.28,Processing
4364,231,2026-05-12,11503.89,Cancelled
4365,873,2025-11-21,92457.17,Processing
4366,660,2026-06-27,78084.94,Delivered
4367,122,2026-06-19,33502.92,Cancelled
4368,72,2025-09-09,82191.95,Processing
4369,65,2025-08-31,92632.06,Shipped
4370,363,2025-07-28,76056.74,Pending
4371,872,2026-06-27,30388.83,Cancelled
4372,433,2025-09-07,97965.05,Processing
4373,740,2026-04-07,21514.03,Cancelled
4374,209,2025-10-06,11435.34,Pending
4375,755,2025-11-07,48102.37,Delivered
4376,292,2025-11-18,81847.98,Cancelled
4377,53,2025-12-01,54588.04,Cancelled
4378,511,2025-08-03,53745.6,Processing
4379,909,2025-11-29,45633.86,Pending
4380,98,2025-11-08,97824.23,Cancelled
4381,446,2026-03-22,72065.2,Delivered
4382,1000,2026-03-16,65775.13,Cancelled
4383,68,2026-05-02,65211.83,Shipped
4384,347,2025-11-15,81348.16,Delivered
4385,667,2026-03-02,58755.35,Shipped
4386,602,2025-08-09,50784.9,Cancelled
4387,875,2025-12-21,24116.32,Cancelled
4388,990,2025-07-27,23436.37,Delivered
4389,7,2026-04-29,60852.33,Processing
